,RestaurantID,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude,isClosed,insertedAtTimestamp
5841,5eXrMPB5GUM-sapL8T-znQ,Sushi Inoue,japanese,4.0,127,381 Lenox Ave,10027.0,40.8104436,-73.94364200000001,False,03/03/2020 18:14:12
5842,BlzlywklvYdek5uk_NCX9g,Suzume,japanese,4.0,299,545 Lorimer St,11211.0,40.7131652,-73.94944790000001,False,03/03/2020 18:14:12
5843,s2ii7iNxb0-hGVxHf0yexw,Menkoi Sato,japanese,4.5,173,7 Cornelia St,10014.0,40.731653661855795,-74.0017022376845,False,03/03/2020 18:14:12
5844,9MIoDxACK6oSLwz4BVK0IQ,Sushi By Bou,japanese,4.5,56,218A Newark Ave,7302.0,40.722229999999996,-74.04708000000001,False,03/03/2020 18:14:12
5834,mi3r8tPY-nHGfsl-9BGmBw,Sushi By Boū - NoMad,japanese,4.5,162,32 E 32nd St,10016.0,40.746041999999996,-73.98345400000001,False,03/03/2020 18:14:05
5846,HC18oDJ2svQoXIddP-wuyw,Wasan Brooklyn,japanese,4.0,198,440 Bergen St,11217.0,40.6812605,-73.97684179999999,False,03/03/2020 18:14:12
5822,25KSIumOXSnysnUIGAhNYw,Fuji Hibachi,japanese,3.5,322,321 W 42nd St,10036.0,40.757915999999994,-73.990702,False,03/03/2020 18:14:05
5820,FKLNX5j_byvdkliG0-ygCA,Niche,japanese,4.0,99,172 Delancey St,10002.0,40.717859999999995,-73.98518,False,03/03/2020 18:14:05
5101,XL6EJm_QKNnxeGiSJXXbUg,Churutto Ramen & Poke,japanese,4.0,136,1534 3rd Ave,10128.0,40.77916,-73.95396,False,03/03/2020 18:11:44
5100,5agbggvhHI_juAZRfCqtZw,Iki Modern Japanese Cuisine,japanese,4.0,246,133-42 39th Ave,11354.0,40.7593752743543,-73.83286231737341,False,03/03/2020 18:11:41
5800,TBPoZ9bESX0YnIZ0uKjX_w,Ennju,japanese,3.5,239,20 E 17th St,10003.0,40.73737,-73.99116,False,03/03/2020 18:14:03
5801,M9NNvpKlOWLxJbSPDTe0Lg,Sushi by Bou Flatiron,japanese,4.5,259,49 W 20th St,10011.0,40.74094,-73.9937,False,03/03/2020 18:14:03
5802,7_RQG7fNEBuiQyXpTe7mCw,Fishing Restaurant Zauo,japanese,4.0,244,152 W 24th St,10011.0,40.7444,-73.99455,False,03/03/2020 18:14:04
5803,itH4GH2Mw2D5n5kkQAtMog,Abiko Curry,japanese,4.0,776,2 W 32nd St,10001.0,40.74742596847229,-73.9862179359732,False,03/03/2020 18:14:04
5804,aTzxrI2o3vH_HQkqeFszzg,Juban,japanese,4.0,177,207 10th Ave,10011.0,40.74731,-74.00466999999999,False,03/03/2020 18:14:04
5805,lY_gb_hNbit6GHBiOn3VeQ,Nami Nori,japanese,4.0,125,33 Carmine St,10014.0,40.730284000000005,-74.003212,False,03/03/2020 18:14:04
5806,-u9yPjmvZilrXYM8JlKG6w,Kappo Masa,japanese,3.5,61,976 Madison Ave,10075.0,40.7746468,-73.96353149999999,False,03/03/2020 18:14:05
5807,kvpSqh3q7r3HK3Tw-wXGEQ,Ashbox,japanese,4.5,127,1154 Manhattan Ave,11222.0,40.738267,-73.955158,False,03/03/2020 18:14:05
5821,R9jTfyPlnfk23gy8VCCVAg,Shabushabu Macoron,japanese,4.5,67,61 Delancey,10002.0,40.71909,-73.99086,False,03/03/2020 18:14:05
5808,yj4culC4vfNKWXdj5ZxJ4Q,Kosaka,japanese,4.5,162,220 W 13th St,10011.0,40.7381972955808,-74.0014449879527,False,03/03/2020 18:14:05
5810,GIMg62Ga_YBstQUX_B1h2g,Camellia,japanese,4.5,143,155 3rd Ave,10003.0,40.73415,-73.98633000000001,False,03/03/2020 18:14:05
5811,d8qCvlsG3jwxQPZc_OGogQ,Hibino,japanese,4.0,398,333 Henry St,11201.0,40.69017,-73.99637,False,03/03/2020 18:14:05
5812,1rjxNwYpg0orCcZi0ku9Nw,Hasaki,japanese,3.5,366,210 E 9th St,10003.0,40.729682000000004,-73.98886800000001,False,03/03/2020 18:14:05
5813,c6R_hvUwsqXX2MUXWtO94Q,Nakamura,japanese,4.0,373,172 Delancey St,10002.0,40.717975,-73.98511500000001,False,03/03/2020 18:14:05
5814,3eBV6HwWcdHzJW3sUH-2hw,ICHIRAN - Times Square,japanese,4.5,335,152 W 49th St,10019.0,40.760040000000004,-73.9833,False,03/03/2020 18:14:05
5815,l_RAv09V67j-Hm9dyZxWhw,Tomi Jazz,japanese,4.0,444,239 E 53rd St,10022.0,40.75725,-73.96774,False,03/03/2020 18:14:05
5816,X73hpslpgeJNhVohYIUzfQ,Dashi - Brooklyn,japanese,5.0,3,119 Ingraham St,11237.0,40.707885,-73.92921199999999,False,03/03/2020 18:14:05
5817,JDrfVWUn7teXAkmgurtQZg,Toribei,japanese,4.5,38,276 5th Ave,11215.0,40.6745180177706,-73.9820596277137,False,03/03/2020 18:14:05
5818,IPhWpqIuAiEerKlLS82RpQ,noda,japanese,4.5,44,6 West 28th St,10001.0,40.74478,-73.9881,False,03/03/2020 18:14:05
5819,T2fE7hGS83Ba-QNCOqbK4A,Ako,japanese,4.0,379,205 Bedford Ave,11211.0,40.716859899999996,-73.95845,False,03/03/2020 18:14:05
5809,j7VDGSiI6VXcIp-4cd_-yw,Kanoyama Ramen by Sanshiro,japanese,4.0,15,175 2nd Ave,10003.0,40.73067,-73.98643,False,03/03/2020 18:14:05
6538,BCg5O26hQnVX7OOepNLK6w,Blue Ribbon Sushi Bar - Hudson Eats,japanese,3.5,144,225 Liberty St,10281.0,40.712693,-74.015839,False,03/03/2020 18:16:32
5124,ptWTdgSzSpH-0LD24QIH-w,Wild Ink,japanese,4.0,143,500 W 33rd St,10001.0,40.753754,-74.001388,False,03/03/2020 18:11:48
3701,zJcxZQbTSAP3q4Fy-6WAyw,Shalom Japan,japanese,4.0,275,310 S 4th St,11211.0,40.7091679,-73.95580279999999,False,03/03/2020 18:07:03
3703,wCaOHfai8Lf9OqbmAdYHtA,PRICELESS | Teruzushi,japanese,5.0,4,6 St Johns Ln,10013.0,40.720859999999995,-74.00595,False,03/03/2020 18:07:04
3702,dMU62c3NKm7AFy90sA-Xtw,Kogane Ramen,japanese,4.5,123,337 W 14th St,10014.0,40.74066,-74.00426,False,03/03/2020 18:07:04
2302,BJn68qCExYQrPCT7CeOpzw,Moon Star Grill,japanese,4.0,97,3519-25 Johnson Ave,10463.0,40.8861089331436,-73.909908766271,False,03/03/2020 18:02:25
3700,_FAh31lob7Dnn4iGiLIwng,MUI,japanese,4.0,250,10 W 32nd St,10001.0,40.74732,-73.98646,False,03/03/2020 18:07:03
2303,3bPnaLgZwcniU8oqi6UFDQ,Makana Hawaiian BBQ & Poke,japanese,3.5,26,1502 Amsterdam Ave,10031.0,40.81843,-73.95281999999999,False,03/03/2020 18:02:25
2304,zGAQqDu0Ak2khVYs9WdQxw,Sushi Nakazawa,japanese,4.5,1380,23 Commerce St,10014.0,40.7317465228689,-74.0045493828034,False,03/03/2020 18:02:25
3704,1TZ9CzGDGdAGCADjoYaliA,Otaku Katsu,japanese,4.5,49,137 Rivington St,10002.0,40.719384000000005,-73.986529,False,03/03/2020 18:07:04
2305,UI6YjZ34NnLdymKx2qf53g,Sushi Ishikawa,japanese,5.0,10,207 W 80th St,10024.0,40.784237,-73.978311,False,03/03/2020 18:02:25
2307,DpZ7Xaub8Lhpg7VJdHaPpg,Zenkichi New York,japanese,4.0,986,77 N 6th St,11249.0,40.71897,-73.96081,False,03/03/2020 18:02:25
2308,jqX3ridrlKAD6zwI_ndI_A,Picnic Sushi,japanese,4.0,206,239 Main St,7024.0,40.8521,-73.97166999999999,False,03/03/2020 18:02:25
2309,xYDays-olVw50rdusxW5Rw,Wanpaku,japanese,4.0,77,621 Manhattan Ave,11222.0,40.72355,-73.95092,False,03/03/2020 18:02:25
2310,ax4INkzwL__-d_kGJfcA-w,Kaikagetsu NYC,japanese,4.5,64,162 Orchard St,10002.0,40.72104,-73.98848000000001,False,03/03/2020 18:02:25
2311,8cFOJd4dTkkE7EFUns8kGQ,Ikko Hibachi Sushi Asian Bistro,japanese,4.5,67,3938 E Tremont Ave,10465.0,40.821220000000004,-73.81874,False,03/03/2020 18:02:25
2312,TzhAlljC_843JO7UDDUIaQ,The Tang - Upper West Side,japanese,4.5,205,920 Amsterdam Ave,10025.0,40.80005,-73.96639300000001,False,03/03/2020 18:02:25
2306,7EaiwMVaNdQibSs0yYkE5Q,Sushi Yasuda,japanese,4.0,2118,204 E 43rd St,10017.0,40.751129999999996,-73.97346999999999,False,03/03/2020 18:02:25
3705,LOFl1w5bXrAdDRAQ-vi3_A,Koyo,japanese,5.0,24,3712 31st Ave,11103.0,40.76164,-73.91838,False,03/03/2020 18:07:04
3706,hh0ae47ojPqq3USCRLmAjg,Tomoe Sushi,japanese,4.0,943,172 Thompson St,10012.0,40.7277,-74.0001599,False,03/03/2020 18:07:04
3707,9MIoDxACK6oSLwz4BVK0IQ,Sushi By Bou,japanese,4.5,56,218A Newark Ave,7302.0,40.722229999999996,-74.04708000000001,False,03/03/2020 18:07:04
3722,C69uTzoWFaIWcpnYf2LbRw,ROKC,japanese,4.5,407,3452 Broadway,10031.0,40.823505100000006,-73.95224250000001,False,03/03/2020 18:07:04
3721,WLl0nKeWBksVM5SkKKuLpg,TabeTomo,japanese,4.0,312,131 Avenue A,10009.0,40.72688,-73.98311,False,03/03/2020 18:07:04
3720,FKLNX5j_byvdkliG0-ygCA,Niche,japanese,4.0,99,172 Delancey St,10002.0,40.717859999999995,-73.98518,False,03/03/2020 18:07:04
3719,enDIsmxSG2bQccQWgGNcbg,Takumen,japanese,4.0,186,5-50 50th Ave,11101.0,40.74259,-73.9546699,False,03/03/2020 18:07:04
3718,22CRLIEfJWIO-8RjEiecAg,Akino,japanese,4.5,707,82-80 Broadway,11373.0,40.741178399999995,-73.8814239,False,03/03/2020 18:07:04
3717,9ZNxYreHqLSsI48s2IohUw,Sushi By Boū Suite 1001,japanese,4.5,66,32 E 32nd St,10016.0,40.746052,-73.98345,False,03/03/2020 18:07:04
3716,QR1YIRzFjd2bi5iBzT9zXg,Blue Ribbon Sushi,japanese,4.0,1096,119 Sullivan St,10012.0,40.72612,-74.00252990000001,False,03/03/2020 18:07:04
3715,ZOpnIsm7ihoO1gq2YmGdzw,Zurutto Ramen & Gyoza Bar,japanese,4.0,389,142 W 72nd St,10023.0,40.777836,-73.980476,False,03/03/2020 18:07:04
3714,1m1iOc8EplJ4tiCez7hf2Q,750 Myrtle Diner,japanese,4.0,113,750 Myrtle Ave,11205.0,40.694779,-73.95280699999999,False,03/03/2020 18:07:04
3713,PRQyJoum--REZ-yeEidyBg,Soba Noodle Azuma,japanese,4.5,280,246 Main St,7024.0,40.85172,-73.97219,False,03/03/2020 18:07:04
3712,QmelPAXgkVLZfUb27diAEw,Shigure,japanese,4.0,115,277 Church St,10013.0,40.71853,-74.00477,False,03/03/2020 18:07:04
3711,T1bgtJcjtc-6xykWqBRfUw,Mentoku,japanese,4.0,422,744 9th Ave,10019.0,40.76352,-73.98852,False,03/03/2020 18:07:04
3710,C61WK5Oy9B3JQsPahhM7vQ,Bow Ramen,japanese,4.5,87,212 E 45th St,10017.0,40.7523,-73.97238,False,03/03/2020 18:07:04
3709,61JIVs4L3wmP1j4vJar1Tg,Saku,japanese,4.5,186,936 Park Ave,7030.0,40.7482982,-74.0305929,False,03/03/2020 18:07:04
3708,kr_Wu5m0P-AEghraNqXeTA,Ikinari Steak East Village,japanese,4.0,774,90 E 10th St,10003.0,40.73088,-73.98968,False,03/03/2020 18:07:04
2313,NN3mOWF5e_pnR1ArqM2bHQ,OBAO,japanese,4.0,2575,647 9th Ave,10036.0,40.7606544,-73.991332,False,03/03/2020 18:02:25
2314,kr_Wu5m0P-AEghraNqXeTA,Ikinari Steak East Village,japanese,4.0,774,90 E 10th St,10003.0,40.73088,-73.98968,False,03/03/2020 18:02:25
2315,qKij-vcpUh9a2X_OrdR2QA,Blue Bike Kitchen,japanese,5.0,1,1430 Begen Blvd,7024.0,40.8498314,-73.9846579,False,03/03/2020 18:02:25
2316,f48yzy50jQDH7X5xFAluOw,Tsukimi,japanese,5.0,18,228 East 10th St,10003.0,40.729079999999996,-73.98541,False,03/03/2020 18:02:25
2336,DPDznXYX5DBLBASKfxQ-DQ,Totto Ramen Hell's Kitchen,japanese,4.0,1059,464 W 51st St,10019.0,40.765055,-73.991001,False,03/03/2020 18:02:26
2337,B4lyOEspBuxeS6d1_bKphA,Cactus,japanese,5.0,44,4 1/2 1/2 Railroad Ave W,7670.0,40.9243878,-73.9651073,False,03/03/2020 18:02:26
2338,vX0_qcuVXoeeH1_24I8lSA,Sushi Kaito,japanese,4.5,167,244 W 72nd St,10023.0,40.77916,-73.98366999999999,False,03/03/2020 18:02:26
2339,pTMnHb_W3sKqS8oCzjHdVA,SenYa,japanese,4.0,245,109 1st Ave,10003.0,40.7269015463545,-73.986101118587,False,03/03/2020 18:02:32
2340,gXnC_aZR09BvqEQKGKFjBg,BCD Tofu House,japanese,4.0,2014,5W 32nd St,10001.0,40.747503631444005,-73.98624472083209,False,03/03/2020 18:02:32
2341,56PeolgNURAG4x6q7nanmw,Odo,japanese,4.0,23,17 W 20th St,10011.0,40.740320000000004,-73.99223,False,03/03/2020 18:02:32
2342,l_RAv09V67j-Hm9dyZxWhw,Tomi Jazz,japanese,4.0,444,239 E 53rd St,10022.0,40.75725,-73.96774,False,03/03/2020 18:02:32
2343,Qb6w1PSBwxd9rvmhcSlbYw,Kyoto Sushi,japanese,4.0,103,78 Washington Ave,7628.0,40.9388902,-73.9943476,False,03/03/2020 18:02:32
3000,bZ1x7QN9ylQiGgBXS0I_9w,118 Kitchen,japanese,4.0,42,1 E 118th St,10035.0,40.80195,-73.94516999999999,False,03/03/2020 18:04:43
3001,pBgru04ofeAVa6P3HJBQ9A,OMOMO,japanese,5.0,20,11 W 36th St,10018.0,40.7502,-73.984507,False,03/03/2020 18:04:44
2349,qU3ejLMndurKQTkM01gutg,Zuma,japanese,3.5,643,261 Madison Ave,10016.0,40.7505268941072,-73.98078239021301,False,03/03/2020 18:02:32
2348,mm8gYHxaLLRyv3CslY40TA,Suzuki Shokudo,japanese,4.5,126,38-01 31st St,11101.0,40.75353,-73.93184000000001,False,03/03/2020 18:02:32
2347,6fYGuJZXiFb282D1qJzWSQ,Mokja,japanese,4.0,143,852 Amsterdam,10025.0,40.797744938993,-73.9678908884525,False,03/03/2020 18:02:32
2346,gEfsayvqWqI2KfCF43TJ_A,POC American Fusion and Sushi,japanese,4.0,909,450 Hackensack Ave,7601.0,40.9095763894806,-74.032314196229,False,03/03/2020 18:02:32
2345,ba-MPbYnM6T30RNgPdUvtQ,Shanghai Red Asian Latin Bistro,japanese,4.0,77,127 Westchester Sq,10461.0,40.840162029602396,-73.8425095552948,False,03/03/2020 18:02:32
2335,W_ebg9LGWmhuzffKnguwoQ,Sake kawa,japanese,4.5,71,32-05 36th Ave,11106.0,40.7563,-73.92855,False,03/03/2020 18:02:25
3723,dtk1Cstz5MHr-B1AOM_nXA,Gyu-Kaku Japanese BBQ,japanese,4.0,1180,805 3rd Ave,10022.0,40.75537,-73.97054,False,03/03/2020 18:07:04
2334,ytABgZNWnFXQUjOYjh460A,Kyo Ya,japanese,4.5,455,94 E 7th St,10009.0,40.7267,-73.98534000000001,False,03/03/2020 18:02:25
2332,QR1YIRzFjd2bi5iBzT9zXg,Blue Ribbon Sushi,japanese,4.0,1096,119 Sullivan St,10012.0,40.72612,-74.00252990000001,False,03/03/2020 18:02:25
2317,Jknvr_-Ys6D_riZptBadsA,Sarku Japan,japanese,4.0,33,815 Hutchinson River Pkwy,10465.0,40.823493815716795,-73.8379064003517,False,03/03/2020 18:02:25
2318,kN3rkbjvqkY62CDRYUVz4g,Yopparai,japanese,4.5,230,151 Rivington St,10002.0,40.719190000000005,-73.98571,False,03/03/2020 18:02:25
2319,9MIoDxACK6oSLwz4BVK0IQ,Sushi By Bou,japanese,4.5,56,218A Newark Ave,7302.0,40.722229999999996,-74.04708000000001,False,03/03/2020 18:02:25
2320,gsqZEDmd2AvzJPy8aYC0Bg,Ramen Musashi,japanese,4.0,83,816 White Plains Rd,10583.0,40.97586,-73.80246,False,03/03/2020 18:02:25
2321,awvl9pC0RW8PT5A3NeLGMg,FuXingMei Sushi House,japanese,4.5,39,1086 River Rd,7020.0,40.83162,-73.97267,False,03/03/2020 18:02:25
2322,_zGsfwGAY8ZTob_mIFAM-w,Pokeworks,japanese,4.0,1743,63 W 37th St,10018.0,40.751593430523705,-73.98588180542,False,03/03/2020 18:02:25
2323,5agbggvhHI_juAZRfCqtZw,Iki Modern Japanese Cuisine,japanese,4.0,246,133-42 39th Ave,11354.0,40.7593752743543,-73.83286231737341,False,03/03/2020 18:02:25
2324,sgw7_RcDSN5UcMPeviegFA,Kakurega Sushi,japanese,4.0,70,133-44 37th Ave,11354.0,40.760567,-73.833354,False,03/03/2020 18:02:25
2325,HJuHZOL14YOHC68f0F1lMg,Dokkdo,japanese,4.5,14,262 W 15th St,10011.0,40.7402095,-74.00173267,False,03/03/2020 18:02:25
2326,ULDVJYTT-47RqbLtlR_FUA,Ootoya Greenwich Village,japanese,4.0,314,41 E 11th St,10003.0,40.73316,-73.99273000000001,False,03/03/2020 18:02:25
2327,p4W_z-zh96LHEAtQ8LRSVQ,Shinagawa,japanese,4.5,114,157 E 33rd St,10016.0,40.745490000000004,-73.97935,False,03/03/2020 18:02:25
2328,oB2cpcZNyjDklNqZN0n8hg,Sushi Ishikawa,japanese,4.5,209,419 E 74th St,10021.0,40.768783,-73.95389809999999,False,03/03/2020 18:02:25
2329,flHcoaHEWxACgc-Vk9MsOQ,Jukai,japanese,4.0,160,237 E 53rd St,10022.0,40.7572093705873,-73.96788376927421,False,03/03/2020 18:02:25
2330,nI1UYDCYUTt23TpGxqnLKg,Buddakan,japanese,4.0,3955,75 9th Ave,10011.0,40.7422762672197,-74.0048000961542,False,03/03/2020 18:02:25
2331,i8ejDDR4COtukAAA1Ls5fw,Soba-ya,japanese,4.0,1467,229 E 9th St,10003.0,40.7296485900879,-73.9878845214844,False,03/03/2020 18:02:25
2333,RYoc4EBUNOtgbg7c32OG9A,Atoboy,japanese,4.5,358,43 E 28th St,10016.0,40.74364,-73.98456,False,03/03/2020 18:02:25
3724,pCfGgX0WxGASGM4-Yhr2Pw,Hao Noodle Chelsea,japanese,4.5,383,343 W 14th St,10014.0,40.7406999,-74.00435999999999,False,03/03/2020 18:07:04
3725,itblJyiTY2h2ACidLk66oA,Takahachi,japanese,4.0,559,85 Ave A,10009.0,40.725315,-73.984436,False,03/03/2020 18:07:04
3726,t7BIiUN0tFg33kySuuQ0aQ,Masa,japanese,4.0,333,10 Columbus Cir,10019.0,40.768606364387104,-73.9832784748688,False,03/03/2020 18:07:04
3031,BtVnZmPY51ZWGY63-mzJ7A,ON,japanese,4.5,125,110 Madison Ave,10016.0,40.745020000000004,-73.98513,False,03/03/2020 18:04:45
3030,yj4culC4vfNKWXdj5ZxJ4Q,Kosaka,japanese,4.5,162,220 W 13th St,10011.0,40.7381972955808,-74.0014449879527,False,03/03/2020 18:04:45
3029,vX0_qcuVXoeeH1_24I8lSA,Sushi Kaito,japanese,4.5,167,244 W 72nd St,10023.0,40.77916,-73.98366999999999,False,03/03/2020 18:04:45
3028,modTogi2UZRnoGTk82nRDQ,Yamagata,japanese,4.0,152,1636 Palisades Ave,7024.0,40.849938042218795,-73.9685426460327,False,03/03/2020 18:04:45
3027,oTkzgr7hzOAdlP99Auj3GQ,Momosan Ramen & Sake,japanese,4.0,1633,342 Lexington Ave,10016.0,40.74993,-73.97746,False,03/03/2020 18:04:45
3026,15R8rx9SHKNVYBwgAuTyGA,Sushi Ginza Onodera,japanese,4.5,183,461 5th Ave,10017.0,40.752339899999996,-73.98151,False,03/03/2020 18:04:45
3025,L9SuMN3UsGipopWOe3pr9w,Chiko,japanese,5.0,36,954 Manhattan Ave,11222.0,40.7319,-73.95421999999999,False,03/03/2020 18:04:45
3024,qNyUkJJjg1Tu6XmhAUU1sA,Okuda,japanese,5.0,35,458 W 17th St,10011.0,40.743792936304395,-74.00639842069809,False,03/03/2020 18:04:45
3023,p4W_z-zh96LHEAtQ8LRSVQ,Shinagawa,japanese,4.5,114,157 E 33rd St,10016.0,40.745490000000004,-73.97935,False,03/03/2020 18:04:45
3022,EBIjeMlkgU12CyCcUDj-kg,Shuko,japanese,4.0,280,47 E 12th St,10003.0,40.7334269431242,-73.99146356741291,False,03/03/2020 18:04:45
3021,22CRLIEfJWIO-8RjEiecAg,Akino,japanese,4.5,707,82-80 Broadway,11373.0,40.741178399999995,-73.8814239,False,03/03/2020 18:04:45
3020,l_RAv09V67j-Hm9dyZxWhw,Tomi Jazz,japanese,4.0,444,239 E 53rd St,10022.0,40.75725,-73.96774,False,03/03/2020 18:04:45
3019,ptWTdgSzSpH-0LD24QIH-w,Wild Ink,japanese,4.0,143,500 W 33rd St,10001.0,40.753754,-74.001388,False,03/03/2020 18:04:45
3018,6t5xWjPLWAjJV3YFMX_oaw,Hirohisa,japanese,4.5,155,73 Thompson St,10012.0,40.724596999999996,-74.003174,False,03/03/2020 18:04:45
3017,L87p5eAKGjvkS2YZYjZcrg,Yamada Chikara NY,japanese,4.5,32,249 E 49th St,10017.0,40.75465,-73.96934,False,03/03/2020 18:04:45
3032,u9xVzV1OZC5pwtUgaHLM-A,El Kallejon,japanese,4.5,294,209 E 117th St,10035.0,40.798538,-73.938805,False,03/03/2020 18:04:45
3016,8b7Nr6624zlBJTf8zYyrLw,Mama Sushi,japanese,3.0,706,237 Dyckman St,10034.0,40.86612589999999,-73.92772120000001,False,03/03/2020 18:04:45
3033,zaYK-LuVRUoUVt6EV-xmPg,Tokyo Record Bar,japanese,4.0,140,127 Macdougal St,10012.0,40.730565405136396,-74.0001550748959,False,03/03/2020 18:04:45
3035,lxQ-tzFmL1tmUqZUN-CSRQ,Bozu,japanese,4.0,826,296 Grand St,11211.0,40.7129,-73.95749,False,03/03/2020 18:04:45
2300,-86K6KX3HlUwkWTWRO3VAQ,KYURAMEN,japanese,4.0,294,133-42 37th Ave,11354.0,40.76051,-73.83339000000001,False,03/03/2020 18:02:24
3049,pnGOd5wwinXc83sIYI1Xuw,Hula Poke,japanese,4.0,66,1028 Amsterdam Ave,10025.0,40.80346,-73.96374,False,03/03/2020 18:04:52
3048,icpLRhJ1jpBX1zBGkt7Xqg,Teppen Ramen,japanese,4.5,403,159 E 55th St,10022.0,40.75929,-73.96879,False,03/03/2020 18:04:52
3047,zJcxZQbTSAP3q4Fy-6WAyw,Shalom Japan,japanese,4.0,275,310 S 4th St,11211.0,40.7091679,-73.95580279999999,False,03/03/2020 18:04:52
3046,Ad3dUoLatOdNtB4LxfmmWg,Yakitori Taisho,japanese,3.5,1578,5 St Marks Pl,10003.0,40.729535,-73.9892642,False,03/03/2020 18:04:52
3045,orYWYTk6kNK1YODsADk_tg,The Jin,japanese,4.5,254,856 10th Ave,10019.0,40.768570000000004,-73.98874,False,03/03/2020 18:04:52
3044,fVsH6QIJPzXpVbgmeiolsA,Jungsik,japanese,4.5,586,2 Harrison St,10013.0,40.71859101587379,-74.0088844299316,False,03/03/2020 18:04:52
3043,3bPnaLgZwcniU8oqi6UFDQ,Makana Hawaiian BBQ & Poke,japanese,3.5,26,1502 Amsterdam Ave,10031.0,40.81843,-73.95281999999999,False,03/03/2020 18:04:52
3042,W_ebg9LGWmhuzffKnguwoQ,Sake kawa,japanese,4.5,71,32-05 36th Ave,11106.0,40.7563,-73.92855,False,03/03/2020 18:04:52
3041,M9ocxj9j91I1Av32UKSeYA,Yakiniku Tohbay,japanese,4.5,18,253 West 55th St,10019.0,40.76528,-73.98326,False,03/03/2020 18:04:52
3040,aMUu0H6jsUDqdmSuAZeZsg,Ajisen Ramen,japanese,3.5,396,14 Mott St,10013.0,40.7141461347865,-73.99863394603271,False,03/03/2020 18:04:52
3039,GNbzHUMc2BB23-kW4cJboQ,OMAKASE by TEISUI,japanese,4.0,133,246 5th Ave,10001.0,40.74465,-73.98755,False,03/03/2020 18:04:52
3038,SKoMUaQewpMdj1Mg8QvBNw,Nobu Downtown,japanese,3.5,390,195 Broadway,10007.0,40.711203000000005,-74.00887900000001,False,03/03/2020 18:04:45
3037,PnMnNmUHDR1IwQOe4Zixbg,Sushi by Boū Union Square,japanese,4.0,52,118 E 15th St,10003.0,40.73467,-73.98859,False,03/03/2020 18:04:45
3036,l5ljyjseOlWnvIVEXx0LxA,TomoTomo,japanese,5.0,33,152 W 52nd St,10019.0,40.76182,-73.981741,False,03/03/2020 18:04:45
3034,ynR4-QgEOsE7VhNfIWo73w,Secchu Yokota,japanese,4.5,99,199 E 3rd St,10009.0,40.72283,-73.98311,False,03/03/2020 18:04:45
2344,hfW8tn3RlNWadxHvTwawqQ,Beyond Sushi,japanese,4.5,10,1429 3rd Ave,10028.0,40.775323,-73.95620600000001,False,03/03/2020 18:02:32
3015,XL6EJm_QKNnxeGiSJXXbUg,Churutto Ramen & Poke,japanese,4.0,136,1534 3rd Ave,10128.0,40.77916,-73.95396,False,03/03/2020 18:04:45
3013,MLeE8S5hy70A3CEqp2lD8w,Gorin Ramen,japanese,5.0,11,351 14th St,10003.0,40.731629999999996,-73.98285,False,03/03/2020 18:04:45
3741,GpCZORguVJZGpd5GoL9Arg,House of Small Wonder,japanese,4.0,718,77 N 6th St,11249.0,40.718990999999995,-73.960833,False,03/03/2020 18:07:11
3740,W5RSIwNKBa7k0jeAs5KDYg,Mei Jin Ramen,japanese,4.0,700,1574 2nd Ave,10028.0,40.775048999999996,-73.953553,False,03/03/2020 18:07:05
3739,PgdrTAc7fh6nUqeVh85TRQ,Pepper Lunch Chelsea,japanese,4.5,31,154 7th Ave,10011.0,40.74187,-73.9975,False,03/03/2020 18:07:05
3738,PTYUAAJbEmvIv4EsyRrcnA,Momoya,japanese,4.0,431,427 Amsterdam Ave,10024.0,40.784043,-73.977391,False,03/03/2020 18:07:05
3737,MWx4HB9p7pCzse9CInLuDw,Sushi Seki,japanese,4.0,498,1143 1st Ave,10065.0,40.761918,-73.960536,False,03/03/2020 18:07:04
3736,REIcoQFvGB7B6S0GmqHo1A,Hakubai,japanese,4.0,111,66 Park Ave,10016.0,40.74954,-73.97986,False,03/03/2020 18:07:04
3735,Qli775QfVY4oFPNu7Cy5Tw,Sun-Chan Japanese Restaurant,japanese,3.5,212,2707 Broadway,10025.0,40.7995,-73.96863990000001,False,03/03/2020 18:07:04
3734,SVmsMnROrwlAN-c00QmoLg,Boketto,japanese,4.0,18,1001 6th Ave,10018.0,40.751979999999996,-73.986593,False,03/03/2020 18:07:04
3733,oJZq1JmKalXXjqWRKfIjwA,Sushi Azabu,japanese,4.0,431,428 Greenwich St,10013.0,40.7222930324682,-74.0098838048935,False,03/03/2020 18:07:04
3732,44SY464xDHbvOcjDzRbKkQ,Ippudo NY,japanese,4.0,9956,65 4th Ave,10003.0,40.730920000000005,-73.99015,False,03/03/2020 18:07:04
3731,u5V6wQQv3e4BmbyzUDYLNQ,Takesushi,japanese,4.0,357,43-46 42nd St,11104.0,40.744121899999996,-73.9224056,False,03/03/2020 18:07:04
3730,Gb79W0yuQfJvu0V0SDC0Ag,Aya Sushi,japanese,4.0,315,314 W 39th St,10018.0,40.75561,-73.99207,False,03/03/2020 18:07:04
3729,SxKvgnkMMZdhBJcxxKQnww,Nobu Fifty Seven,japanese,4.0,1192,40 W 57th St,10019.0,40.7636210840864,-73.97650486136409,False,03/03/2020 18:07:04
